CustomerKey	FirstName	LastName	Full_Name	Gender	AddressLine1	DateFirstPurchase	CommuteDistance	Customer_City
12758	Stephanie	Ramirez	Stephanie Ramirez	Female	9491 Toyon Dr	5/26/2013	2-5 Miles	Kirkland
12759	Jada	Sanders	Jada Sanders	Female	6473 Crown Court	6/26/2013	1-2 Miles	Seattle
12760	Krista	Gomez	Krista Gomez	Female	890 Breck Court	3/22/2013	1-2 Miles	Cliffside
12761	Alexandra	Richardson	Alexandra Richardson	Female	3117 Story Lane	12/23/2011	1-2 Miles	Woodburn
12762	Jonathan	Smith	Jonathan Smith	Male	1064 Diver Way	12/22/2011	5-10 Miles	Spring Valley
12763	Chloe	Russell	Chloe Russell	Female	8452 Pine Hollow Rd.	6/3/2013	2-5 Miles	Cliffside
12764	Alexandra	Harris	Alexandra Harris	Female	5454 Old Mt. View Drive	12/16/2011	5-10 Miles	Tacoma
12765	Robyn	Gill	Robyn Gill	Female	6510 Northridge Drive	3/18/2013	0-1 Miles	Cliffside
12766	Jordyn	Bryant	Jordyn Bryant	Female	3237 Orchid Ct	12/21/2011	1-2 Miles	Corvallis
12767	Christopher	Robinson	Christopher Robinson	Male	9863 Mt. Mckinley Ct.	8/23/2013	5-10 Miles	Yakima
12768	Johnathan	Chapman	Johnathan Chapman	Male	5328 Mitchelleanjen Ln.	12/12/2011	2-5 Miles	Colma
12769	Thomas	Zhang	Thomas Zhang	Male	994 Counting Drive	12/23/2011	0-1 Miles	Olympia
12770	Charles	Evans	Charles Evans	Male	5276 Whitehall Drive	12/18/2011	1-2 Miles	Los Angeles
12771	Morgan	Thomas	Morgan Thomas	Female	3406 Oak Brook Place	12/9/2011	0-1 Miles	Spring Valley
12772	Abigail	Clark	Abigail Clark	Female	2466 Kentucky Dr.	12/7/2011	0-1 Miles	Everett
12773	Samantha	Taylor	Samantha Taylor	Female	1700 Glazier Ct.	12/27/2011	0-1 Miles	Bellingham
12774	Kristen	Gao	Kristen Gao	Female	9456 Bell Dr.	12/20/2011	1-2 Miles	Burlingame
12775	Connor	Griffin	Connor Griffin	Male	400 Matterhorn Court	6/8/2013	1-2 Miles	Palo Alto
12776	Blake	Campbell	Blake Campbell	Male	5119 Valley Run	3/26/2013	0-1 Miles	Yakima
12777	Joseph	Anderson	Joseph Anderson	Male	9297 Kenston Dr.	12/7/2011	1-2 Miles	Lynnwood
12778	Connie	Morgan	Connie Morgan	Female	1893 Northridge Drive	12/20/2013	1-2 Miles	Santa Cruz
12779	Mason	Rogers	Mason Rogers	Male	6948 Lakespring Pl.	12/1/2011	1-2 Miles	Yakima
12780	Jeremy	Richardson	Jeremy Richardson	Male	7948 Walnut Blvd	12/21/2011	1-2 Miles	Olympia
12781	Emma	James	Emma James	Female	8626 Lillian Dr	6/18/2013	0-1 Miles	Langley
12782	Elizabeth	Long	Elizabeth Long	Female	110 E. Watson Court	7/2/2013	0-1 Miles	Sooke
12783	Jerome	Gutierrez	Jerome Gutierrez	Male	6797 Smiling Tree Court	7/29/2013	0-1 Miles	Cliffside
12784	Jonathan	Campbell	Jonathan Campbell	Male	5706 Manila Ave.	12/19/2011	0-1 Miles	Salem
12785	Javier	Ortega	Javier Ortega	Male	7948 Walnut Blvd	7/28/2013	1-2 Miles	Burnaby
12786	James	Yang	James Yang	Male	8242 Gilardy Dr	11/11/2013	1-2 Miles	Bellflower
12787	Katelyn	Cook	Katelyn Cook	Female	7878 Delacy Ave.	5/12/2013	1-2 Miles	Puyallup
12788	Amanda	Nelson	Amanda Nelson	Female	"51, rue Henri Gagnon"	7/5/2013	1-2 Miles	Chula Vista
12789	Jamie	Zeng	Jamie Zeng	Female	5339 Cashew Street	12/23/2011	0-1 Miles	Burlingame
12790	Brandon	Kumar	Brandon Kumar	Male	7647 Slow Creek Road	12/13/2013	1-2 Miles	Lemon Grove
12791	Angelica	Foster	Angelica Foster	Female	2390 Broad Court	2/22/2013	0-1 Miles	Long Beach
12792	Blake	White	Blake White	Male	9922 Hawthorne Dr	1/6/2014	0-1 Miles	Bremerton
12793	Jessie	Guo	Jessie Guo	Male	6024 Lacanda	2/19/2013	1-2 Miles	Chula Vista
12794	Megan	Jackson	Megan Jackson	Female	3503 Springwood Way	8/26/2013	1-2 Miles	Woodburn
12795	Antonio	Foster	Antonio Foster	Male	6454 Denkinger Road	2/3/2013	0-1 Miles	Metchosin
12796	Jason	Zhang	Jason Zhang	Male	6598 Oak Street	4/4/2013	0-1 Miles	Bremerton
12797	Patrick	Howard	Patrick Howard	Male	1933 Lorie Lane	6/23/2013	1-2 Miles	West Covina
12798	Andy	Gutierrez	Andy Gutierrez	Male	"13, rue de Terre Neuve"	3/8/2013	2-5 Miles	Tremblay-en-France
12799	George	Chandra	George Chandra	Male	Parkstr 4256	6/22/2013	1-2 Miles	Neunkirchen
12800	Lacey	Chen	Lacey Chen	Female	Essener Straße 802	8/20/2013	0-1 Miles	Leipzig
12801	Melody	Browning	Melody Browning	Female	Postfach 11 00 99	1/24/2014	1-2 Miles	Erlangen
12802	Alan	Sun	Alan Sun	Male	Conesweg 681	1/12/2014	1-2 Miles	Stuttgart
12803	Heather	Li	Heather Li	Female	1624 Carlisle Way	5/6/2013	0-1 Miles	York
12804	Jaclyn	Chander	Jaclyn Chander	Female	"34, route de Marseille"	10/3/2011	1-2 Miles	Villeneuve-d'Ascq
12805	Marvin	Moreno	Marvin Moreno	Male	"1216, place de la Concorde"	10/24/2011	0-1 Miles	Colombes
12806	Ronnie	Zeng	Ronnie Zeng	Male	Nonnendamm 123	11/18/2012	0-1 Miles	München
12807	Nina	Kumar	Nina Kumar	Female	Altendorfer Straße 5	11/9/2012	0-1 Miles	Offenbach
12808	Marc	Schmidt	Marc Schmidt	Male	4429 Langford Court	10/8/2012	0-1 Miles	York
12809	Michele	Navarro	Michele Navarro	Female	Rykestr 85	5/7/2013	2-5 Miles	Grevenbroich
12810	Chase	Stewart	Chase Stewart	Male	Nollendorfplatz 4118	12/1/2013	0-1 Miles	Werne
12811	Marc	Serrano	Marc Serrano	Male	Auf den Kuhlen Straße 4666	10/25/2013	0-1 Miles	Salzgitter
12812	Brandi	Sanz	Brandi Sanz	Female	"7, rue des Vendangeurs"	5/16/2013	2-5 Miles	Tremblay-en-France
12813	Reginald	Ramos	Reginald Ramos	Male	Herzogstr 3998	11/2/2012	2-5 Miles	Dresden
12814	Casey	Sharma	Casey Sharma	Female	Auf den Kuhlen Straße 3	4/28/2013	0-1 Miles	Essen
12815	Dominique	Mehta	Dominique Mehta	Female	Lieblingsweg 545	10/26/2013	2-5 Miles	München
12816	Tammy	Mehta	Tammy Mehta	Female	Moritzstr 8	11/19/2012	0-1 Miles	München
12817	Theodore	Suarez	Theodore Suarez	Male	"336, rue des Rosiers"	11/24/2011	0-1 Miles	Paris
12818	Curtis	She	Curtis She	Male	"343, rue de Cambrai"	11/27/2013	2-5 Miles	Drancy
12819	Nicolas	Chander	Nicolas Chander	Male	"500, avenue de la Gare"	11/5/2011	0-1 Miles	Saint Germain en Laye
12820	Derek	Tang	Derek Tang	Male	"421, rue Léo Delibes"	11/13/2011	0-1 Miles	Orleans
12821	Cesar	McDonald	Cesar McDonald	Male	"54, rue Philibert-Delorme"	6/5/2013	0-1 Miles	Roubaix
12822	Alexandra	James	Alexandra James	Female	Holzstr 6444	11/26/2013	0-1 Miles	Werne
12823	Bethany	She	Bethany She	Female	"812, rue Mazagran"	12/24/2013	0-1 Miles	Roncq
12824	Kristopher	Subram	Kristopher Subram	Male	"33, place de la République"	12/10/2013	1-2 Miles	Paris
12825	Kelvin	Hu	Kelvin Hu	Male	Heiderweg 4982	11/15/2012	1-2 Miles	Hamburg
12826	Caleb	Gonzalez	Caleb Gonzalez	Male	Buergermeister-ulrich-str 2	11/17/2012	0-1 Miles	Kassel
12827	Nicolas	Raje	Nicolas Raje	Male	Postenweg 4642	12/8/2012	0-1 Miles	Saarbrücken
12828	Carol	Rubio	Carol Rubio	Female	Postfach 66 16 11	3/18/2013	0-1 Miles	Saarlouis
12829	Micah	Li	Micah Li	Male	Zur Lindung 609	12/8/2012	0-1 Miles	Sulzbach Taunus
12830	Russell	Raje	Russell Raje	Male	"10, rue de la Centenaire"	11/10/2011	0-1 Miles	Saint-Denis
12831	Kathryn	Lal	Kathryn Lal	Female	Kampstr 257	11/15/2013	0-1 Miles	Poing
12832	Douglas	Prasad	Douglas Prasad	Male	Platz des Landtags 505	3/23/2013	0-1 Miles	Berlin
12833	Sheena	Goel	Sheena Goel	Female	Postfach 55 00 00	12/24/2012	0-1 Miles	Berlin
12834	Kelsey	Xie	Kelsey Xie	Female	"43, rue Faubourg St Antoine"	11/18/2011	0-1 Miles	Paris
12835	Karl	Yuan	Karl Yuan	Male	Curieweg 294	6/2/2013	0-1 Miles	Ingolstadt
12836	Rodney	Munoz	Rodney Munoz	Male	6883 Freda Drive	6/10/2013	0-1 Miles	Cheltenham
12837	Nicole	Anderson	Nicole Anderson	Female	Nonnendamm 22	2/10/2013	1-2 Miles	Hof
12838	Ralph	Beck	Ralph Beck	Male	Buergermeister-ulrich-str 500	3/30/2013	0-1 Miles	Neunkirchen
12839	Dominique	Fernandez	Dominique Fernandez	Female	1708 Shadow Lane	10/10/2012	0-1 Miles	Oxon
12840	Naomi	Sanz	Naomi Sanz	Female	1013 Holiday Hills Dr.	2/26/2013	0-1 Miles	Gateshead
12841	Yolanda	Xie	Yolanda Xie	Female	"74, rue de Terre Neuve"	11/26/2011	0-1 Miles	Les Ulis
12842	Kelvin	Becker	Kelvin Becker	Male	"157, rue de l´Esplanade"	9/25/2013	0-1 Miles	Paris
12843	Summer	Smith	Summer Smith	Female	"15, rue de Terre Neuve"	11/14/2011	0-1 Miles	Saint Ouen
12844	Gerald	Gonzalez	Gerald Gonzalez	Male	Auf dem Ufer 764	3/25/2013	0-1 Miles	Münster
12845	Angela	Torres	Angela Torres	Female	Zimmerstr 466	5/22/2013	0-1 Miles	Solingen
12846	Bridget	Nara	Bridget Nara	Female	Winter der Böck 8	12/21/2012	0-1 Miles	Bottrop
12847	Colin	Chander	Colin Chander	Male	645 Dublin Court	6/26/2013	0-1 Miles	Kirkby
12848	Brittney	Lu	Brittney Lu	Female	5511 Cape Cod Way	5/29/2013	0-1 Miles	Reading
12849	Adam	Baker	Adam Baker	Male	"6, rue du Départ"	11/11/2011	0-1 Miles	Drancy
12850	Johnny	Raji	Johnny Raji	Male	Galeriestr 2829	12/27/2012	1-2 Miles	Frankfurt
12851	Brandy	Sai	Brandy Sai	Female	"151, rue Jean Mermoz"	11/26/2013	0-1 Miles	Orleans
12852	Teresa	Carlson	Teresa Carlson	Female	Westheimer Straße 6	12/5/2012	0-1 Miles	Stuttgart
12853	Evelyn	Malhotra	Evelyn Malhotra	Female	6820 Willow Pass Dr	10/15/2012	0-1 Miles	Gloucestershire
12854	Reginald	Romero	Reginald Romero	Male	3462 Melody	10/1/2012	0-1 Miles	Lancaster
12855	Philip	Diaz	Philip Diaz	Male	7158 Waterview Place	10/6/2012	0-1 Miles	Leeds
12856	Rosa	Lin	Rosa Lin	Female	544 Magda Way	10/5/2012	0-1 Miles	London
12857	Raul	Kumar	Raul Kumar	Male	7942 Palms	9/29/2012	0-1 Miles	Warrington
12858	Adriana	Mehta	Adriana Mehta	Female	Altendorfer Straße 390	12/16/2012	2-5 Miles	Berlin
12859	Evelyn	Gonzalez	Evelyn Gonzalez	Female	8967 Hamilton Ave.	10/2/2012	2-5 Miles	Billericay
12860	Jillian	Prasad	Jillian Prasad	Female	4333 Elmonte Dr.	11/16/2012	0-1 Miles	Wokingham
12861	Robyn	Jimenez	Robyn Jimenez	Female	170 Minert Rd.	11/19/2012	0-1 Miles	London
12862	Melinda	Ortega	Melinda Ortega	Female	"2, rue Henri Gagnon"	10/6/2013	0-1 Miles	Pantin
12863	Caleb	Zhang	Caleb Zhang	Male	Auf Der Steige 77	12/8/2012	0-1 Miles	Paderborn
12864	Michelle	Townsend	Michelle Townsend	Female	5109 C Northwood Dr	2/25/2013	0-1 Miles	Billericay
12865	Brandy	Martinez	Brandy Martinez	Female	5195 Graham Street	4/5/2013	2-5 Miles	Reading
12866	Janelle	Fernandez	Janelle Fernandez	Female	"100, boulevard d´Albi"	11/11/2011	0-1 Miles	Paris
12867	Laura	Ye	Laura Ye	Female	Dunckerstr 55	12/11/2012	0-1 Miles	Paderborn
12868	Julie	Anand	Julie Anand	Female	"66, place de la République"	3/19/2013	5-10 Miles	Paris
12869	Alisha	Tang	Alisha Tang	Female	"55, rue de la Cavalerie"	2/13/2013	2-5 Miles	Boulogne-sur-Mer
12870	Tyrone	Munoz	Tyrone Munoz	Male	Alderweg 1845	12/13/2013	5-10 Miles	Bonn
12871	Leah	Li	Leah Li	Female	9405 Curletto Dr.	11/9/2013	2-5 Miles	Bracknell
12872	Olivia	Hughes	Olivia Hughes	Female	Hochstr 8111	11/28/2013	0-1 Miles	Erlangen
12873	Mandar	Samant	Mandar Samant	Female	1005 Valley Oak Plaza	11/6/2012	0-1 Miles	London
12874	Kirk	Nason	Kirk Nason	Female	1246 Amaryl Drive	11/13/2012	0-1 Miles	London
12875	Brianna	Ross	Brianna Ross	Female	1666 Edward Avenue	12/12/2013	1-2 Miles	Bellingham
12876	Blake	Robinson	Blake Robinson	Male	3768 Door Way	1/12/2014	1-2 Miles	Oakland
12877	Alexander	Williams	Alexander Williams	Male	7169 Jane Ct.	6/13/2013	1-2 Miles	Sedro Woolley
12878	Gilbert	Sun	Gilbert Sun	Male	7264 Ambush Dr..	2/23/2013	10+ Miles	Beverly Hills
12879	Elijah	Nelson	Elijah Nelson	Male	5841 Longview Rd.	12/22/2013	0-1 Miles	Los Angeles
12880	Luis	Hayes	Luis Hayes	Male	"344, rue Descartes"	5/13/2013	1-2 Miles	Port Hammond
12881	Isabella	Edwards	Isabella Edwards	Female	5438 Sharon Place	12/16/2011	0-1 Miles	Burbank
12882	Eduardo	Allen	Eduardo Allen	Male	4497 Near Dr	12/18/2011	0-1 Miles	San Carlos
12883	Stephanie	Bailey	Stephanie Bailey	Female	174 Kim Court	12/13/2011	1-2 Miles	Coronado
12884	Megan	Williams	Megan Williams	Female	7348 Quail Court	12/4/2011	1-2 Miles	Woodland Hills
12885	Jonathan	Anderson	Jonathan Anderson	Male	8673 Mt. Wilson Way	12/10/2011	0-1 Miles	San Francisco
12886	Jocelyn	Long	Jocelyn Long	Female	3319 North 90th St	12/17/2011	1-2 Miles	San Diego
12887	Brendan	Pal	Brendan Pal	Male	2673 Peterson Place	10/20/2013	1-2 Miles	Bellflower
12888	Melissa	Barnes	Melissa Barnes	Female	927 Parkside Dr	10/13/2013	1-2 Miles	Lake Oswego
12889	James	Adams	James Adams	Male	1086 Clayton Road	10/1/2013	1-2 Miles	Portland
12890	Steven	Thorpe	Steven Thorpe	Male	6186 Berry Court	1/5/2014	0-1 Miles	Novato
12891	Kaylee	King	Kaylee King	Female	1162 Thunderbird Drive	12/17/2013	0-1 Miles	Oregon City
12892	Brian	Peterson	Brian Peterson	Male	1284 Poppy Pl.	2/14/2013	1-2 Miles	Royal Oak
12893	Brittany	Foster	Brittany Foster	Female	2546 Woodchuck Pl	7/21/2013	2-5 Miles	Redwood City
12894	Natalie	Walker	Natalie Walker	Female	1644 Alicante Court	7/15/2013	0-1 Miles	Santa Cruz
12895	Destiny	Anderson	Destiny Anderson	Female	70 Tobi Drive	2/16/2013	0-1 Miles	Burnaby
12896	Victoria	Wood	Victoria Wood	Female	372 Canyon Creek Drive	3/30/2013	0-1 Miles	Corvallis
12897	Alyssa	Wilson	Alyssa Wilson	Female	2247 Lemonwood Drive	9/5/2013	0-1 Miles	Burbank
12898	Madeline	Campbell	Madeline Campbell	Female	9790 Fruitwood Drive	12/10/2011	2-5 Miles	Burbank
12899	Ana	Ross	Ana Ross	Female	1059 Stonewood Ct	12/17/2013	2-5 Miles	Glendale
12900	Carlos	Ward	Carlos Ward	Male	1372 Quartermaster	11/19/2013	2-5 Miles	Palo Alto
12901	Robert	Adams	Robert Adams	Male	1519 Sheffield Place	12/5/2011	2-5 Miles	W. Linn
12902	Julia	Stewart	Julia Stewart	Female	4139 Bailey Road	7/23/2013	2-5 Miles	Vancouver
12903	John	Sandstone	John Sandstone	Female	2286 Sunset Way	7/8/2013	2-5 Miles	Cliffside
12904	Thomas	Jai	Thomas Jai	Male	2743 Veale Ave	12/22/2011	2-5 Miles	Chula Vista
12905	Alexandra	Sanchez	Alexandra Sanchez	Female	3758 Springwood Way	8/14/2013	0-1 Miles	Lynnwood
12906	Philip	Ramos	Philip Ramos	Male	7492 Duckhorn Court	2/16/2013	2-5 Miles	Burien
12907	Julia	Bryant	Julia Bryant	Female	8895 Margo Dr.	3/19/2013	0-1 Miles	Kirkland
12908	Tyler	Clark	Tyler Clark	Male	1117 Diablo View Road	3/6/2013	2-5 Miles	Renton
12909	Kelsey	Shan	Kelsey Shan	Female	5291 Juliet Court	10/18/2013	2-5 Miles	Berkeley
12910	Robert	Brown	Robert Brown	Male	2497 Hazel Drive	10/6/2013	0-1 Miles	Berkeley
12911	Sebastian	Rogers	Sebastian Rogers	Male	9979 Sundance Dr.	1/6/2014	2-5 Miles	Burlingame
12912	Brianna	Morris	Brianna Morris	Female	9605 Pheasant Circle	12/27/2011	10+ Miles	Lake Oswego
12913	Benjamin	Moore	Benjamin Moore	Male	8065 Sand Point Road	12/25/2011	2-5 Miles	Renton
12914	Jill	Miller	Jill Miller	Female	9425 Calle Verde Dr.	7/6/2013	0-1 Miles	Port Hammond
12915	Kaitlyn	Alexander	Kaitlyn Alexander	Female	5826 Norman Avenue	12/10/2011	2-5 Miles	Puyallup
12916	Natalie	Ross	Natalie Ross	Female	4019 Shadow Lane	5/10/2013	2-5 Miles	Port Hammond
12917	Vanessa	Russell	Vanessa Russell	Female	2260 Discovery Bay	12/21/2011	0-1 Miles	Woodburn
12918	Brooke	Murphy	Brooke Murphy	Female	182 Perry Way	1/3/2012	0-1 Miles	Santa Monica
12919	Carlos	Hill	Carlos Hill	Male	4200 Greenbrook Dr.	2/12/2013	0-1 Miles	Langford
12920	Kelly	Henderson	Kelly Henderson	Female	65 Ayers Rd	6/17/2013	0-1 Miles	Edmonds
12921	Wyatt	Lee	Wyatt Lee	Male	135 Grant Street	1/24/2012	0-1 Miles	Imperial Beach
12922	Jennifer	Sanders	Jennifer Sanders	Female	6488 Dublin Blvd.	1/17/2012	2-5 Miles	Palo Alto
12923	Fernando	Wright	Fernando Wright	Male	9019 Class Avenue	1/16/2012	2-5 Miles	Mill Valley
12924	Devon	Chande	Devon Chande	Male	6977 Evergreen Ct.	11/1/2013	2-5 Miles	Beverly Hills
12925	Mackenzie	Blue	Mackenzie Blue	Female	4363 Galindo Street	3/15/2013	2-5 Miles	Burbank
12926	Sara	Murphy	Sara Murphy	Female	9967 Stroer Lane	1/22/2012	0-1 Miles	Lakewood
12927	Savannah	Sanchez	Savannah Sanchez	Female	365 Shirley Drive	4/27/2013	2-5 Miles	Bellflower
12928	Carol	Wright	Carol Wright	Female	872 Patterson Blvd.	3/19/2013	0-1 Miles	Newton
12929	Vanessa	Bryant	Vanessa Bryant	Female	4650 Peachwillow	12/31/2011	0-1 Miles	Corvallis
12930	Grace	Harris	Grace Harris	Female	1898 Pine Tree Drive	1/11/2012	2-5 Miles	Everett
12931	Ann	Fernandez	Ann Fernandez	Female	9892 N. Spoonwood Ct.	2/4/2013	2-5 Miles	Chula Vista
12932	Tyler	Johnson	Tyler Johnson	Male	375 Hillview Drive	4/26/2013	10+ Miles	Colma
12933	Jonathan	Hall	Jonathan Hall	Male	3919 Bayview Circle	6/22/2013	10+ Miles	Colma
12934	Jason	Foster	Jason Foster	Male	1472 South Creek Drive	1/7/2012	0-1 Miles	Lincoln Acres
12935	Robert	Hill	Robert Hill	Male	3830 York Dr.	1/19/2012	0-1 Miles	Newport Beach
12936	Renee	Moreno	Renee Moreno	Female	6743 E. Leland	9/25/2013	2-5 Miles	Cliffside
12937	Megan	Wilson	Megan Wilson	Female	9444 Camelback Ct.	8/4/2013	0-1 Miles	Seattle
12938	Edward	Parker	Edward Parker	Male	2693 Dance Court	2/19/2013	0-1 Miles	Spokane
12939	Eduardo	Parker	Eduardo Parker	Male	9068 Bohon Circle	3/22/2013	2-5 Miles	Shawnee
12940	Steven	Rogers	Steven Rogers	Male	7202 Sun View Court	6/12/2013	2-5 Miles	Santa Monica
12941	Maria	Morgan	Maria Morgan	Female	2187 S. Rising Ave	1/14/2012	2-5 Miles	Lynnwood
12942	Morgan	Harris	Morgan Harris	Female	7384 Ironwood Drive.	1/10/2012	2-5 Miles	Downey
12943	Caleb	Perez	Caleb Perez	Male	5154 Brannan Pl.	4/25/2013	10+ Miles	Grossmont
12944	Jose	Jai	Jose Jai	Male	2460 Tanager Court	3/26/2013	2-5 Miles	Cliffside
12945	Jessica	Bailey	Jessica Bailey	Female	4453 Bannock Ct.	5/17/2013	2-5 Miles	N. Vancouver
12946	Seth	Allen	Seth Allen	Male	3079 Ricardo	9/17/2013	2-5 Miles	Puyallup
12947	Isaiah	Sanchez	Isaiah Sanchez	Male	5340 Greenwood Circle	12/30/2011	2-5 Miles	Bellflower
12948	Adam	Kumar	Adam Kumar	Male	6975 Ridgewood Drive	2/14/2013	2-5 Miles	Glendale
12949	Morgan	Rivera	Morgan Rivera	Female	1127 Wellington Avenue	1/10/2012	5-10 Miles	Salem
12950	Mary	Adams	Mary Adams	Female	7971 Calle Verde Drive	1/26/2012	5-10 Miles	Milwaukie
12951	Blake	Simmons	Blake Simmons	Male	1680 I St.	3/29/2013	0-1 Miles	W. Linn
12952	Jennifer	Hughes	Jennifer Hughes	Female	9067 Argonne Drive	8/13/2013	0-1 Miles	Lemon Grove
12953	Catherine	Cooper	Catherine Cooper	Female	174 MacArthur Avenue	4/18/2013	2-5 Miles	Spokane
12954	Pedro	Diaz	Pedro Diaz	Male	5619 Gatter Court	5/18/2013	0-1 Miles	Burien
12955	Theresa	Hernandez	Theresa Hernandez	Female	618 Oak Street	11/18/2013	2-5 Miles	Burlingame
12956	Marshall	Sun	Marshall Sun	Male	1044 San Carlos	6/29/2013	2-5 Miles	Cincinnati
12957	Isabella	Lopez	Isabella Lopez	Female	1259 Ygnacio Valley Road	5/15/2013	0-1 Miles	Spring Valley
12958	Jennifer	Campbell	Jennifer Campbell	Female	4589 Mori Court	9/22/2013	2-5 Miles	Spokane
12959	Sydney	Carter	Sydney Carter	Female	873 Winding Lane	7/9/2013	2-5 Miles	Shawnee
12960	Ashley	Lewis	Ashley Lewis	Female	9557 Tara St.	4/6/2013	2-5 Miles	Torrance
12961	Kimberly	Murphy	Kimberly Murphy	Female	222 Dancing Road	11/4/2013	2-5 Miles	Beaverton
12962	Jennifer	Edwards	Jennifer Edwards	Female	9242 St George Dr.	10/25/2013	0-1 Miles	Newport Beach
12963	Marcus	Anderson	Marcus Anderson	Male	177 11th Ave	12/8/2013	2-5 Miles	Oregon City
12964	Xavier	Russell	Xavier Russell	Male	8858 Via Doble	4/13/2013	0-1 Miles	Sooke
12965	Cody	Bell	Cody Bell	Male	89 Ancona Ct.	2/4/2013	10+ Miles	National City
12966	Dennis	Zhu	Dennis Zhu	Male	5149 Atchinson Stage Ct.	7/5/2013	10+ Miles	Beverly Hills
12967	Fernando	Rodriguez	Fernando Rodriguez	Male	8240 Clear Court	6/9/2013	0-1 Miles	Lincoln Acres
12968	Paige	Butler	Paige Butler	Female	6736 Redbird Lane	11/23/2013	0-1 Miles	W. Linn
12969	Richard	Rodriguez	Richard Rodriguez	Male	9639 M St.	5/15/2013	0-1 Miles	Vancouver
12970	Angela	Powell	Angela Powell	Female	5613 Gary Drive	4/30/2013	2-5 Miles	Vancouver
12971	Carl	Nara	Carl Nara	Male	4945 Pennsylvania Blvd.	7/11/2013	0-1 Miles	Colma
12972	Carolyn	Suri	Carolyn Suri	Female	6831 Boxwood Drive	5/21/2013	0-1 Miles	Cliffside
12973	Adrian	Howard	Adrian Howard	Male	9623 Dennis Circle	10/24/2013	2-5 Miles	Redmond
12974	Marc	Gill	Marc Gill	Male	9800 St. George Dr	1/15/2014	2-5 Miles	Chula Vista
12975	Marcus	Wilson	Marcus Wilson	Male	6891 Ham Drive	1/10/2012	0-1 Miles	Coronado
12976	Hunter	Thompson	Hunter Thompson	Male	1389 Walters Way	9/2/2013	2-5 Miles	Long Beach
12977	Destiny	Johnson	Destiny Johnson	Female	4557 Redwood Road	3/6/2013	2-5 Miles	Los Angeles
12978	Danielle	James	Danielle James	Female	5673 Arlington Circle	7/5/2013	0-1 Miles	Burbank
12979	Christina	Ward	Christina Ward	Female	8850 Thunderbird Drive	2/20/2013	2-5 Miles	Spokane
12980	Max	Moyer	Max Moyer	Male	22 Geary	1/5/2012	0-1 Miles	Burien
12981	Joe	Sanz	Joe Sanz	Male	6696 Park Highlands Blvd.	1/20/2012	0-1 Miles	Burlingame
12982	Brittany	Patterson	Brittany Patterson	Female	5282 Book Pl	8/30/2013	2-5 Miles	Coronado
12983	Gabriella	Carter	Gabriella Carter	Female	6854 Muir Road	3/3/2013	2-5 Miles	Imperial Beach
12984	Adam	Young	Adam Young	Male	2534 Coggins Drive	2/3/2013	2-5 Miles	Royal Oak
12985	Hailey	Roberts	Hailey Roberts	Female	867 Calico Way	7/19/2013	2-5 Miles	Long Beach
12986	Rachel	Garcia	Rachel Garcia	Female	8403 Esperanza	3/6/2013	0-1 Miles	Port Hammond
12987	Felicia	Moreno	Felicia Moreno	Female	7613 Orwood Dr	4/16/2012	0-1 Miles	Sunbury
12988	Barbara	Goel	Barbara Goel	Female	8885 Riber Ash Court	3/31/2012	0-1 Miles	Lane Cove
12989	Carly	Goel	Carly Goel	Female	4348 Via Romero	3/31/2012	0-1 Miles	Darlinghurst
12990	Leslie	Hernandez	Leslie Hernandez	Female	7971 Calle Verde Drive	4/17/2012	0-1 Miles	Hervey Bay
12991	Jésus	Serrano	Jésus Serrano	Male	7468 Lindley Ct.	4/17/2012	0-1 Miles	Darlinghurst
12992	Ernest	Zeng	Ernest Zeng	Male	4620 Kane Circle	3/23/2013	2-5 Miles	Perth
12993	Xavier	Henderson	Xavier Henderson	Male	8604 Dolores Way	4/5/2013	2-5 Miles	Hobart
12994	Anna	Martinez	Anna Martinez	Female	7718 Beech Ct.	4/27/2012	0-1 Miles	Townsville
12995	Grant	Nara	Grant Nara	Male	4246 Falls Ct.	4/16/2012	0-1 Miles	Port Macquarie
12996	Jaclyn	Liu	Jaclyn Liu	Female	7827 Mt. Hood Circle	4/21/2012	1-2 Miles	Cloverdale
12997	Nina	Xie	Nina Xie	Female	5666 Hazelnut Lane	7/5/2013	2-5 Miles	Darlinghurst
12998	Mayra	Mehta	Mayra Mehta	Female	2098 Crown Ct	3/31/2012	0-1 Miles	Matraville
12999	Nichole	Shen	Nichole Shen	Female	4512 M St.	4/22/2012	10+ Miles	Malabar
13000	Rafael	Raje	Rafael Raje	Male	5269 Mt. Trinity Court	4/9/2012	5-10 Miles	Hobart
13001	Clarence	Zhang	Clarence Zhang	Male	3093 Roland Drive	4/23/2012	0-1 Miles	Sunbury
13002	Roger	Cai	Roger Cai	Male	8311 Roland Drive	2/25/2013	0-1 Miles	Rhodes
13003	Jill	Hernandez	Jill Hernandez	Female	6465 S. 97th Street	3/11/2013	0-1 Miles	Hervey Bay
13004	Randy	Chen	Randy Chen	Male	8391 Olivera	6/22/2013	0-1 Miles	Darlinghurst
13005	Desiree	Alvarez	Desiree Alvarez	Female	3818 Landana Drive	8/15/2013	0-1 Miles	Gold Coast
13006	Whitney	Rana	Whitney Rana	Female	2230 May Way	4/23/2012	2-5 Miles	Geelong
